app_id,name,genre,price_usd,release_year,is_free
2737300,Parking Garage Rally Circuit,Racing,9.99,2024,0
598550,HUNTDOWN,Action,19.99,2021,0
2313020,Umamusume: Pretty Derby – Party Dash,Action,44.99,2024,0
1140290,Murder by Numbers,Adventure,14.99,2020,0
1296360,Archvale,Action,14.99,2021,0
1955230,Penny’s Big Breakaway,Adventure,29.99,2024,0
1577250,The Chant,Action,24.99,2022,0
1421490,Rise of the Triad: Ludicrous Edition,Action,19.99,2023,0
910830,Rebel Galaxy Outlaw,Action,29.99,2020,0
2633500,Dragon Throne: Battle of Red Cliffs,RPG,9.99,2024,0
1472930,Flock,Adventure,19.99,2024,0
1229580,Disc Room,Action,14.99,2020,0
1921480,#BLUD,Action,24.99,2024,0
1538970,Hammerwatch II,Action,24.99,2023,0
1173220,Bleak Faith: Forsaken,Action,29.99,2023,0
1265780,The Lord of the Rings: Gollum™,Action,49.99,2023,0
1843310,Funko Fusion,Action,34.99,2024,0
866140,Arise: A Simple Story,Adventure,19.99,2020,0
1232460,Onee Chanbara ORIGIN,Action,59.99,2020,0
1057750,The Suicide of Rachel Foster,Adventure,17.99,2020,0
2362090,Chicken Police: Into the HIVE!,Adventure,24.99,2024,0
1658920,Crown Wars: The Black Prince,Adventure,39.99,2024,0
2153350,Brothers: A Tale of Two Sons Remake,Adventure,11.99,2024,0
1186040,Worms Rumble,Action,1.49,2020,0
1659600,Teenage Mutant Ninja Turtles: The Cowabunga Collection,Action,39.99,2022,0
1361400,Moonglow Bay,Adventure,24.99,2021,0
2238040,Tiny Terry's Turbo Trip,Adventure,17.99,2024,0
914750,Bee Simulator,Adventure,19.99,2020,0
906100,Observation,Adventure,6.24,2020,0
1331210,Wolfstride,Action,14.99,2021,0
1370140,Kao the Kangaroo,Action,7.49,2022,0
2851150,Tomba! Special Edition,Action,19.99,2024,0
1324530,"Warhammer 40,000: Shootas, Blood & Teef",Action,19.99,2022,0
1981610,Wanted: Dead,Action,29.99,2023,0
1872680,The Knight Witch,Action,4.99,2022,0
1426010,STASIS: BONE TOTEM,Adventure,19.99,2023,0
2305500,FAIRY TAIL: DUNGEONS,Adventure,13.99,2024,0
994140,Lightmatter,Adventure,19.99,2020,0
1233590,Warhammer Age of Sigmar: Storm Ground,Strategy,19.99,2021,0
2235020,Contra: Operation Galuga,Action,39.99,2024,0
1919470,Atari 50: The Anniversary Celebration,Action,39.99,2022,0
1561340,Berserk Boy,Action,12.4,2024,0
1036890,Shadow Warrior 3: Definitive Edition,Action,39.99,2022,0
363860,MythForce,Action,29.99,2023,0
1543710,Beyond Galaxyland,Action,9.89,2024,0
1085220,Figment 2: Creed Valley,Action,4.99,2023,0
1962430,Monochrome Mobius: Rights and Wrongs Forgotten,Adventure,41.99,2022,0
1438480,Saviorless,Action,12.99,2024,0
1259380,Submarine Titans,Simulation,4.99,2020,0
720350,Mundaun,Action,19.99,2021,0
1101360,Rock of Ages 3: Make & Break,Racing,29.99,2020,0
1214650,SOUTH PARK: SNOW DAY!,Action,29.99,2024,0
1121420,Kingdom Under Fire: The Crusaders,Action,19.99,2020,0
1296450,Dust & Neon,Action,19.99,2023,0
1521970,Goblin Stone,Indie,24.99,2024,0
1229460,Dice Legacy,Indie,2.99,2021,0
2076580,Pepper Grinder,Action,14.99,2024,0
541310,Tiny Thor,Action,9.99,2023,0
854940,Ikenfell,Indie,19.99,2020,0
1726120,Cursed to Golf,Sports,19.99,2022,0
878670,Shenmue III,Action,29.99,2020,0
1370050,Trek to Yomi,Action,19.99,2022,0
1730680,Klonoa Phantasy Reverie Series,Action,39.99,2022,0
1273560,DeathSprint 66,Racing,24.99,2024,0
1333200,Song of Nunu: A League of Legends Story,Adventure,29.99,2023,0
1095120,Helheim Hassle,Adventure,0.99,2020,0
829280,Kaze and the Wild Masks,Action,14.99,2021,0
1484900,Hoa,Action,14.99,2021,0
2304440,Creatures of Ava,Action,24.99,2024,0
1167140,Siege Survival: Gloria Victis,Adventure,24.99,2021,0
2596420,Arranger: A Role-Puzzling Adventure,Adventure,14.99,2024,0
1755100,The Last Clockwinder,Adventure,24.99,2022,0
762840,Maquette,Adventure,19.99,2021,0
730430,This Is the President,Adventure,14.99,2021,0
1269640,Beacon Pines,Adventure,7.99,2022,0
1266030,The Pale Beyond,Adventure,19.99,2023,0
2206210,GYLT,Action,19.99,2023,0
1430220,BIOMORPH,Action,19.99,2024,0
1409830,Sons of Valhalla,Action,19.99,2024,0
1252830,A Juggler's Tale,Action,3.59,2021,0
1921980,Between Horizons,Adventure,15.99,2024,0
924750,Harold Halibut,Adventure,34.99,2024,0
609920,Hotshot Racing,Racing,19.99,2020,0
1736290,Crime O'Clock,Adventure,19.99,2023,0
1336180,Floodland,Simulation,19.99,2022,0
2652000,The Jackbox Naughty Pack,Casual,19.99,2024,0
1042380,Hundred Days - Winemaking Simulator,Indie,24.99,2021,0
1375400,Ghosts 'n Goblins Resurrection,Action,9.89,2021,0
2139300,Redemption Reapers,Simulation,24.99,2023,0
1319460,Fashion Police Squad,Action,9.99,2022,0
1119700,As Far As The Eye,Indie,24.99,2020,0
762940,Mineko's Night Market,Adventure,19.99,2023,0
938560,INMOST,Adventure,14.99,2020,0
1144770,SLUDGE LIFE,Adventure,2.99,2021,0
721180,Dustborn,Action,14.99,2024,0
1661630,KarmaZoo,Action,9.99,2023,0
1135260,The Falconeer,Action,19.99,2020,0
1519710,SCHiM,Adventure,24.99,2024,0
890720,In Other Waters,Adventure,3.74,2020,0
1982340,Blanc,Adventure,14.99,2023,0
2275150,SLUDGE LIFE 2,Adventure,8.99,2023,0
2138090,Atelier Marie Remake: The Alchemist of Salburg,Casual,49.99,2023,0
898890,Endling - Extinction is Forever,Adventure,29.99,2022,0
1403440,Broken Roads,RPG,34.99,2024,0
1351210,Gord,Adventure,8.74,2023,0
1393370,Actraiser Renaissance,Action,29.99,2021,0
1084640,Chicken Police - Paint it RED!,Adventure,19.99,2020,0
1205900,Alwa's Legacy,Action,17.99,2020,0
944920,Nanotale - Typing Chronicles,Adventure,19.99,2021,0
1580180,Gunbrella,Action,14.99,2023,0
1107790,The Complex,Adventure,6.89,2020,0
1061880,Conan Chop Chop,Action,14.99,2022,0
1191900,Say No! More,Casual,14.99,2021,0
1946700,Layers of Fear,Adventure,29.99,2023,0
1140890,Morbid: The Seven Acolytes,Action,24.99,2020,0
1011190,SIMULACRA 2,Indie,7.99,2020,0
861250,Cyber Shadow,Action,19.99,2021,0
1998330,Yomawari: Lost in the Dark,Adventure,19.99,2022,0
2231190,Magical Delicacy,Adventure,24.99,2024,0
1225580,Fe,Action,4.99,2020,0
612570,Fort Triumph,Indie,19.99,2020,0
1062110,UNSIGHTED,Action,19.99,2021,0
1708010,The Expanse: A Telltale Series,Adventure,24.99,2023,0
1164050,When The Past Was Around,Adventure,4.79,2020,0
2229940,[REDACTED],Action,24.99,2024,0
1097110,Willy Morgan and the Curse of Bone Town,Adventure,19.99,2020,0
889910,Hell Pie,Action,24.99,2022,0
1523650,Stargate: Timekeepers,Strategy,29.99,2024,0
1335230,Sumire,Adventure,0.89,2021,0
1771360,Gerda: A Flame in Winter,Adventure,6.99,2022,0
948640,Wizardry: Labyrinth of Lost Souls,RPG,14.99,2020,0
1608700,Soundfall,Action,29.99,2022,0
1574270,Sucker for Love: First Date,Indie,9.99,2022,0
2535440,Shadows of the Damned: Hella Remastered,Action,24.99,2024,0
1333470,Alex Kidd in Miracle World DX,Action,19.99,2021,0
1582680,"Trolley Problem, Inc.",Casual,10.99,2022,0
1530470,Daymare: 1994 Sandcastle,Action,29.99,2023,0
1610460,Monster Energy Supercross - The Official Videogame 5,Racing,3.99,2022,0
2316580,Tales of Kenzera™: ZAU,Action,13.99,2024,0
581660,Super Meat Boy Forever,Action,19.99,2022,0
1911360,Trinity Fusion,Action,19.99,2023,0
1959390,Fear the Spotlight,Action,19.99,2023,0
2060790,Hauntii,Action,19.99,2024,0
1385100,Insurmountable,Adventure,24.99,2021,0
1782330,Green Hell VR,Action,24.99,2022,0
1099640,Jack Move,Adventure,19.99,2022,0
1049710,Minute of Islands,Adventure,3.99,2021,0
1345820,Ragnarock,Action,24.99,2021,0
773370,Exo One,Adventure,5.09,2021,0
1942010,Vengeful Guardian: Moonrider,Action,11.04,2023,0
916350,Saturnalia,Adventure,19.99,2023,0
814680,Unbound: Worlds Apart,Adventure,19.99,2021,0
1119600,Help Will Come Tomorrow,Adventure,19.99,2020,0
1137450,ENCODYA,Adventure,24.99,2021,0
1132910,ITORAH,Action,19.99,2022,0
1220150,Blue Fire,Action,19.99,2021,0
1341050,BALAN WONDERWORLD,Action,39.99,2021,0
1297330,Olija,Action,14.99,2021,0
2437040,Reigns: Three Kingdoms,Adventure,2.99,2024,0
1393750,Ocean's Heart,Action,14.99,2021,0
1600910,Demon's Mirror,Strategy,19.99,2024,0
985950,Operencia: The Stolen Sun,Action,29.99,2020,0
1896880,Dungeons of Dreadrock,Adventure,5.99,2022,0
1932160,Neptunia: Sisters VS Sisters,Action,49.99,2023,0
598730,Shakedown: Hawaii,Action,19.99,2020,0
2337820,The Crush House,Adventure,12.74,2024,0
1346010,RiMS Racing,Racing,49.99,2021,0
1147330,Lifeless Moon,Action,10.39,2023,0
1294420,Rollerdrome,Sports,29.99,2022,0
1783680,Thalassa: Edge of the Abyss,Adventure,19.99,2024,0
1867530,Solar Ash,Action,39.99,2022,0
702680,Wattam,Adventure,19.99,2020,0
374190,Infernax,Action,13.39,2022,0
1114290,Windjammers 2,Sports,8.99,2022,0
1399700,Kapital: Sparks of Revolution,Indie,19.99,2022,0
1016790,West of Dead,Action,19.99,2020,0
1423600,BLUE REFLECTION: Second Light,RPG,59.99,2021,0
1514930,Erica,Casual,11.99,2021,0
809060,REVEIL,Adventure,12.99,2024,0
941570,Relicta,Action,19.99,2020,0
967390,Chronos: Before the Ashes,Action,7.49,2020,0
1678420,Blade Runner: Enhanced Edition,Adventure,9.99,2022,0
1098770,The Crimson Diamond,Adventure,13.49,2024,0
465100,LUNA The Shadow Dust,Adventure,13.99,2020,0
679110,Werewolf: The Apocalypse - Earthblood,Action,29.99,2022,0
1502560,The Smurfs - Mission Vileaf,Action,2.99,2021,0
1263070,Blightbound,Action,19.99,2021,0
1248080,CYGNI: All Guns Blazing,Action,29.99,2024,0
1581480,HUMANITY,Action,17.99,2023,0
1575470,Frogun,Action,14.99,2022,0
1223910,Tennis World Tour 2,Sports,39.99,2020,0
2794770,Clock Tower: Rewind,Adventure,19.99,2024,0
1041920,If Found...,Casual,12.99,2020,0
733210,Neversong,Action,2.99,2020,0
1172650,INDUSTRIA,Action,19.99,2021,0
1000760,Foregone,Action,19.99,2021,0
2738750,REYNATIS,Action,59.99,2024,0
1946070,Ten Dates,Adventure,10.39,2023,0
1602560,The Many Pieces of Mr. Coo,Adventure,14.99,2023,0
1345760,Matchpoint - Tennis Championships,Sports,39.99,2022,0
1015940,Welcome to Elk,Adventure,14.99,2020,0
1998450,Black & White,Adventure,9.74,2023,0
1307660,Ravenbound,Action,11.99,2023,0
1304340,Monster Energy Supercross - The Official Videogame 4,Racing,29.99,2021,0
1350200,IMMORTALITY,Adventure,19.99,2022,0
1178210,Stirring Abyss,Adventure,24.99,2020,0
995980,Fae Tactics,RPG,19.99,2020,0
1071130,The Procession to Calvary,Adventure,4.49,2020,0
840210,Arkham Horror: Mother's Embrace,Adventure,19.99,2021,0
1506510,The Ramp,Sports,5.99,2021,0
1184760,Shovel Knight Pocket Dungeon,Action,19.99,2021,0
1104380,The Room VR: A Dark Matter,Adventure,29.99,2020,0
1671360,Ereban: Shadow Legacy,Action,24.99,2024,0
1612780,The Centennial Case : A Shijima Story,Adventure,49.99,2022,0
2223740,Agatha Christie - Hercule Poirot: The London Case,Action,8.99,2023,0
1960110,Silent Hope,Action,11.99,2023,0
1125910,Crowns and Pawns: Kingdom of Deceit,Adventure,19.99,2022,0
730390,Raji: An Ancient Epic,Action,24.99,2020,0
1539620,MONARK,RPG,59.99,2022,0
969760,Omno,Action,18.99,2021,0
1162130,Windbound,Adventure,19.99,2020,0
986310,Recompile,Action,19.99,2021,0
1924430,Cookie Cutter,Action,19.99,2023,0
1630110,Gungrave G.O.R.E,Action,29.99,2022,0
2516170,G.I. Joe: Wrath of Cobra,Action,19.99,2024,0
1012570,Knuckle Sandwich,Adventure,19.99,2023,0
1246250,An Airport for Aliens Currently Run by Dogs,Adventure,19.99,2021,0
2131010,The Land Beneath Us,Indie,14.99,2024,0
1150950,Timelie,Adventure,17.99,2020,0
1614270,Submerged: Hidden Depths,Adventure,29.99,2022,0
1325890,SILT,Adventure,14.99,2022,0
2769080,Kong: Survivor Instinct,Action,24.99,2024,0
1983970,Affogato,Adventure,11.04,2023,0
1499120,I Expect You To Die 2: The Spy and the Liar,Adventure,24.99,2021,0
1668530,The Legend of Nayuta: Boundless Trails,Action,27.99,2021,0
1371690,GRAVEN,Action,24.99,2024,0
1912380,Soccer Story,Sports,19.99,2022,0
762220,Afterparty,Adventure,19.99,2020,0
1110050,Evan's Remains,Adventure,6.99,2020,0
725270,Necrobarista,Indie,19.99,2020,0
865610,Tails Noir,Adventure,24.99,2021,0
946030,Axiom Verge 2,Action,19.99,2022,0
254370,Aquanox Deep Descent,Action,29.99,2020,0
1456880,ElecHead,Action,9.99,2021,0
1976950,Desktop Dungeons: Rewind,Adventure,19.99,2023,0
989440,Phantom Abyss,MMO,19.99,2024,0
1733240,Phantom Fury,Action,24.99,2024,0
1353270,Five Dates,Adventure,7.94,2020,0
628200,The Invisible Hand,Adventure,12.99,2021,0
968370,The Blind Prophet,Adventure,19.99,2020,0
1671410,Somerville,Adventure,19.99,2022,0
1430680,Clash: Artifacts of Chaos,Action,29.99,2023,0
2162020,Strayed Lights,Action,12.99,2023,0
1368130,Park Beyond,Casual,29.99,2023,0
858030,Paranoia: Happiness is Mandatory,RPG,29.99,2023,0
2602020,The Smurfs – Dreams,Action,29.99,2024,0
1045180,Shattered - Tale of the Forgotten King,Action,29.99,2021,0
739080,9 Monkeys of Shaolin,Action,19.99,2020,0
840390,Spacebase Startopia,Simulation,39.99,2021,0
1421790,Labyrinth City: Pierre the Maze Detective,Adventure,11.99,2021,0
1399080,The DioField Chronicle,RPG,59.99,2022,0
1015890,TASOMACHI: Behind the Twilight,Action,19.99,2021,0
2243670,Return to Grace,Adventure,14.99,2023,0
1139280,The Big Con,Adventure,14.99,2021,0
2660410,CORRUPTION 2029,Strategy,9.99,2024,0
2081400,Gal Guardians: Demon Purge,Action,13.24,2023,0
968870,Close to the Sun,Adventure,19.99,2020,0
985900,Young Souls,Action,9.99,2022,0
1405790,John Wick Hex,Action,19.99,2020,0
1568970,Torn Away,Adventure,8.99,2023,0
1310330,Goodbye Volcano High,Adventure,20.09,2023,0
1422420,Dodgeball Academia,Sports,24.99,2021,0
1579280,The Last Worker,Action,19.99,2023,0
1229420,Company of Crime,Action,19.99,2020,0
1402320,Medal of Honor™: Above and Beyond,Action,39.99,2020,0
690120,Inked: A Tale of Love,Adventure,9.99,2021,0
1674640,XEL,Action,14.99,2022,0
1190400,The Wonderful 101: Remastered,Action,30.0,2020,0
1154040,SpellForce 3 Fallen God,RPG,19.99,2020,0
2146570,RKGK / Rakugaki,Action,13.99,2024,0
1592540,Loretta,Adventure,14.99,2023,0
1497360,Open Roads,Adventure,19.99,2024,0
982720,Paradise Lost,Adventure,14.99,2021,0
2103680,Mediterranea Inferno,Adventure,14.99,2023,0
1209410,King of Seas,Action,24.99,2021,0
3061910,Pirate Hunter,Action,9.99,2024,0
1843540,Akimbot,Action,19.99,2024,0
750200,AWAY: The Survival Series,Action,19.99,2021,0
1154790,XIII,Action,1.99,2020,0
2015960,Parcel Corps,Racing,34.99,2024,0
1113570,Voice of Cards: The Isle Dragon Roars,RPG,29.99,2021,0
2193050,Bleak Sword DX,Action,9.99,2023,0
347800,Ghost Song,Action,19.99,2022,0
762180,Treachery in Beatdown City,Sports,19.99,2020,0
1284090,Chariots of War,Strategy,14.99,2022,0
1369520,Strangeland,Adventure,14.99,2021,0
1115780,The Almost Gone,Adventure,1.99,2020,0
1662480,Nuclear Blaze,Action,9.99,2021,0
1191260,Touken Ranbu Warriors,Action,59.99,2022,0
1223500,Umurangi Generation,Casual,14.99,2020,0
1050370,LUNARK,Action,19.99,2023,0
1178140,Pixel Ripped 1995,Action,19.99,2020,0
1619230,The Star Named EOS,Adventure,14.99,2024,0
1831700,Tin Hearts,Adventure,19.99,2023,0
1225590,Sea of Solitude,Adventure,4.99,2020,0
1082680,The Walking Dead Onslaught,Action,29.99,2020,0
1302050,Milky Way Prince – The Vampire Star,Adventure,14.99,2020,0
1532460,The Fridge is Red,Action,14.99,2022,0
2562900,Eden Genesis,Action,12.49,2024,0
959860,The Valiant,RPG,24.99,2022,0
599610,Lost Words: Beyond the Page,Action,14.99,2021,0
883360,Beyond Blue,Adventure,19.99,2020,0
1640320,B.I.O.T.A.,Action,9.99,2022,0
1651960,Hextech Mayhem: A League of Legends Story™,Action,9.99,2021,0
596000,The Shattering,Adventure,19.99,2020,0
1337530,Maskmaker,Adventure,14.99,2021,0
1121780,Astria Ascending,RPG,34.99,2021,0
623280,Dungeons & Dragons: Dark Alliance,Action,29.99,2021,0
1991300,Closer the Distance,Casual,19.99,2024,0
1424980,The Solitaire Conspiracy,Indie,11.99,2020,0
1001800,KUNAI,Action,4.24,2020,0
1267930,Deadly Dozen: Pacific Theater,Action,9.99,2020,0
1377920,Big Mutha Truckers 2,Racing,9.99,2020,0
1540350,The Fabulous Fear Machine,Indie,17.99,2023,0
768450,NUTS,Adventure,24.99,2021,0
735290,Genesis Noir,Adventure,14.99,2021,0
593640,Papetura,Adventure,6.47,2021,0
1544360,LEGO® Builder's Journey,Adventure,19.99,2021,0
922050,DOOMBLADE,Action,5.43,2023,0
2471130,Obsidian,Adventure,9.99,2023,0
1309620,Bears In Space,Action,19.99,2024,0
931310,Airplane Mode,Indie,11.99,2020,0
1277130,Deathbound,Action,20.99,2024,0
910490,Killsquad,Action,29.99,2021,0
1035560,Struggling,Action,14.99,2020,0
817020,Unholy,Action,29.99,2023,0
1164060,The Last Show of Mr. Chardish,Action,9.99,2020,0
1024480,Immortal Realms: Vampire Wars,Action,29.99,2020,0
1969440,Sunday Gold,Adventure,21.99,2022,0
2556990,Beyond Good & Evil - 20th Anniversary Edition,Action,15.99,2024,0
695330,SEASON: A letter to the future,Adventure,24.99,2023,0
1419620,Saltsea Chronicles,Adventure,24.99,2023,0
2161620,Lysfanga: The Time Shift Warrior,Action,19.99,2024,0
2104880,Undead Inc.,Action,9.99,2024,0
2008510,Go Mecha Ball,Action,9.99,2024,0
1672310,Decarnation,Action,14.99,2023,0
1903910,Slave Zero X,Action,24.99,2024,0
2060870,Invincible Presents: Atom Eve,Adventure,9.99,2023,0
2172180,Howl,Adventure,9.99,2023,0
1640630,Heading Out,Racing,19.99,2024,0
1546920,Overboard!,Adventure,7.49,2021,0
1058690,Signs of the Sojourner,Adventure,19.99,2020,0
926580,Broken Lines,Strategy,24.99,2020,0
1075200,TOHU,Adventure,14.99,2021,0
1451080,DUNGEON ENCOUNTERS,RPG,29.99,2021,0
951750,I Am Dead,Adventure,19.99,2020,0
1989320,Astor: Blade of the Monolith,Action,24.99,2024,0
1170060,Boomerang X,Action,19.99,2021,0
794960,The Sojourn,Adventure,24.99,2020,0
1146310,Beyond a Steel Sky,Action,6.99,2020,0
1739900,Death of the Reprobate,Adventure,11.69,2024,0
1293730,Broken Pieces,Action,24.99,2022,0
1905020,Greyhill Incident,Adventure,24.99,2023,0
1811040,South of the Circle,Adventure,12.99,2022,0
1037120,Mutropolis,Adventure,12.99,2021,0
1650810,Loopmancer,Action,24.99,2022,0
1301950,Time Loader,Action,1.49,2021,0
2543760,Shadow of the Ninja - Reborn,Action,19.99,2024,0
1600370,Not Tonight 2,Adventure,4.99,2022,0
2215540,Colossal Cave,Adventure,24.99,2023,0
2450820,Radiant Silvergun,Action,19.99,2023,0
1213750,Fight Crab,Sports,19.99,2020,0
1422410,Into the Pit,Action,14.99,2021,0
2082270,Artifact,Adventure,7.99,2022,0
1432850,Farewell North,Adventure,19.19,2024,0
2081470,Red Matter 2,Action,29.99,2022,0
1183850,Pneumata,Action,34.99,2024,0
899310,Iron Danger,Action,19.99,2020,0
1122680,The Artful Escape,Action,19.99,2021,0
1042670,Orangeblood,Indie,19.99,2020,0
912570,BEAUTIFUL DESOLATION,Adventure,12.99,2020,0
1195360,Re:Turn - One Way Trip,Adventure,11.99,2020,0
989790,The Vale: Shadow of the Crown,Action,9.99,2021,0
1666250,Circus Electrique,Indie,19.99,2022,0
1060210,Disaster Report 4: Summer Memories,Action,59.99,2020,0
1647730,Zool Redimensioned,Action,9.99,2021,0
1617220,Thirsty Suitors,Action,29.99,2023,0
1177030,PONG Quest™,Action,14.99,2020,0
1280300,Steel Assault,Action,14.99,2021,0
1781010,Pine Hearts,Adventure,19.99,2024,0
945680,Here Be Dragons,Adventure,9.99,2020,0
1386870,Wraith: The Oblivion - Afterlife,Adventure,19.99,2021,0
1346400,Battle Engine Aquila,Action,9.99,2020,0
1468380,The Sundew,Adventure,14.99,2021,0
2662630,The Elder Scrolls Online: Gold Road,MMO,39.99,2024,0
1505430,Inversion,Action,0.99,2021,0
1383250,Please Fix The Road,Casual,9.99,2022,0
1400970,The Elder Scrolls Online - Blackwood,MMO,0.0,2021,1
1586880,Essays on Empathy,Casual,12.99,2021,0
2493360,Dark and Deep,Action,19.99,2024,0
2337640,Pinball M,Simulation,0.0,2023,1
1130710,Bookbound Brigade,Action,19.99,2020,0
1060600,Lair of the Clockwork God,Action,19.99,2020,0
1139870,The Dark Eye : Book of Heroes,RPG,9.99,2020,0
975150,Resolutiion,Action,19.99,2020,0
1095040,Unexplored 2: The Wayfarer's Legacy,Adventure,19.99,2022,0
605800,Skelattack,Action,19.99,2020,0
1592490,Bloodless,Action,14.99,2024,0
975950,Effie,Action,19.99,2020,0
1787810,Song in the Smoke,Action,29.99,2021,0
2099990,graveyard keeper,Casual,0.0,2022,1
1698220,Teslagrad 2,Action,19.99,2023,0
1145290,Out There: Oceans of Time,Adventure,24.99,2022,0
3246160,Shelter,Casual,2.69,2024,0
523770,Of Bird and Cage,Action,9.99,2021,0
1154830,Scathe,Action,24.99,2022,0
1675900,Warlander,MMO,0.0,2023,1
1240060,A Highland Song,Adventure,10.79,2023,0
979310,Disjunction,Action,1.59,2021,0
1620720,The Forest Quartet,Adventure,9.99,2022,0
1585440,They Always Run,Action,9.99,2021,0
536280,Disintegration,Action,29.99,2020,0
1154670,Die by the Blade,Action,19.99,2024,0
1318970,This Way Madness Lies,RPG,9.99,2022,0
1529550,The Magnificent Trufflepigs,Adventure,11.99,2021,0
1966420,Harmony: The Fall of Reverie,Adventure,8.74,2023,0
3270520,Limbo,Action,0.99,2024,0
2211280,Roller Champions™,Sports,0.0,2022,1
1401400,Lovecraft's Untold Stories 2,Action,19.99,2022,0
1299360,Mighty Goose,Action,19.99,2021,0
1293910,Read Only Memories: NEURODIVER,Adventure,14.99,2024,0
2527580,Teenage Mutant Ninja Turtles Arcade: Wrath of the Mutants,Action,29.99,2024,0
1453790,The Serpent Rogue,Action,1.99,2022,0
1258220,Song of Iron,Action,19.99,2021,0
1727180,NeverAwake,Action,19.99,2022,0
2024390,Mato Anomalies,RPG,5.99,2023,0
945740,Buildings Have Feelings Too!,Indie,19.99,2021,0
2089830,Beat Slayer,Action,19.99,2024,0
1062340,KATANA KAMI: A Way of the Samurai Story,Action,29.99,2020,0
1342620,Werewolf: The Apocalypse — Heart of the Forest,Adventure,14.99,2020,0
1098292,DOOM Eternal: The Ancient Gods - Part One,Action,19.99,2020,0
1249110,Skully,Adventure,29.99,2020,0
3070400,Late Shift,Action,5.99,2024,0
1569220,Abermore,Action,1.59,2022,0
2357570,Overwatch® 2,Action,0.0,2023,1
1436920,Tandem: A Tale of Shadows,Action,9.99,2021,0
1947210,SPLIT,Casual,0.99,2022,0
2933620,Call of Duty®: Black Ops 6,Action,69.99,2024,0
1755030,Mothmen 1966,Adventure,8.99,2022,0
1507790,Witch Strandings,Adventure,14.99,2022,0
1649340,Theatre of War,Strategy,6.99,2021,0
2324650,The Murder of Sonic the Hedgehog,Casual,0.0,2023,1
2074920,The First Descendant,Action,0.0,2024,1
2600140,"Please, Touch The Artwork 2",Adventure,0.0,2024,1
1094540,Smelter,Action,19.99,2021,0
962700,Chronicle of Innsmouth: Mountains of Madness,Adventure,19.99,2021,0
1383700,Jet Kave Adventure,Action,1.49,2021,0
1125330,Griefhelm,Sports,9.99,2020,0
1064840,Tamarin,Action,29.99,2020,0
1220370,Ever Forward,Adventure,14.99,2020,0
1321070,Death Come True,Adventure,15.99,2020,0
2073850,THE FINALS,Action,0.0,2023,1
2685090,Ufouria: The Saga 2,Action,24.99,2024,0
2160480,Hellboy Web of Wyrd,Action,24.99,2023,0
2784620,ROGUE FLIGHT,Action,19.99,2024,0
2076820,VANQUISH,Action,1.99,2022,0
2632930,Life Eater,Indie,14.99,2024,0
1239950,Astronaut: The Best,Adventure,14.99,2023,0
874040,Ministry of Broadcast,Adventure,14.99,2020,0
1674920,Sovereign Syndicate,RPG,13.99,2024,0
1311070,Greak: Memories of Azur,Action,4.99,2021,0
1122700,Hindsight,Adventure,14.99,2022,0
1189800,Bleeding Edge,Action,29.99,2020,0
1522140,Demon Skin,Action,9.99,2021,0
2278790,Grapple Dogs: Cosmic Canines,Action,17.99,2024,0
1155460,The Academy: The First Riddle,Adventure,7.99,2020,0
1308880,FORECLOSED,Action,16.99,2021,0
2225070,Trackmania,Racing,0.0,2023,1
1506440,Batora: Lost Haven,Action,4.99,2022,0
1211930,Ghost on the Shore,Adventure,19.99,2022,0
1068600,Waking,Action,19.99,2020,0
894620,ATONE: Heart of the Elder Tree,Action,14.99,2023,0
935570,Ary and the Secret of Seasons,Action,39.99,2020,0
925570,The Uncertain: Light At The End,Action,1.49,2020,0
1022710,Conglomerate 451,Indie,19.99,2020,0
2534370,Yars Rising,Action,29.99,2024,0
831050,Dolmen,Action,2.99,2022,0
1417880,Winter Ember,Action,29.99,2022,0
1451120,Sunlight,Adventure,3.99,2021,0
2519060,Call of Duty®: Modern Warfare® III,Action,69.99,2023,0
957710,The Waylanders,Action,34.99,2022,0
2008420,Flashback 2,Action,15.99,2023,0
1911800,Atari Mania,Action,24.99,2022,0
1337920,Serial Cleaners,Action,7.49,2022,0
1426900,Dread Nautical,Indie,19.99,2020,0
1129920,Tales From Off-Peak City Vol. 1,Adventure,9.99,2020,0
1696220,FixFox,Adventure,4.49,2022,0
1234180,Moons Of Darsalon,Action,19.67,2023,0
589670,Double Kick Heroes,Action,19.99,2020,0
1048740,Half Past Fate,Adventure,19.99,2020,0
1329810,Nexagon: Deathmatch,Action,4.99,2020,0
1295790,The Longest Road on Earth,Adventure,9.99,2021,0
1962663,Call of Duty®: Warzone™,Action,0.0,2022,1
1079830,Cris Tales,Action,39.99,2021,0
2141910,Magic: The Gathering Arena,Strategy,0.0,2023,1
715380,Those Who Remain,Adventure,19.99,2020,0
451310,A Fold Apart,Adventure,9.99,2020,0
2195140,Volgarr the Viking II,Action,19.99,2024,0
1205430,The Elder Scrolls Online - Greymoor,MMO,0.0,2020,1
1188900,Fire Tonight,Indie,5.99,2021,0
1273750,Button City,Adventure,19.99,2021,0
1243890,Sword of the Necromancer,Action,14.99,2021,0
1910600,ONE BTN BOSSES,Action,11.99,2024,0
2424110,Demon Slayer -Kimetsu no Yaiba- Sweep the Board!,Action,59.99,2024,0
2069180,The King's Dilemma: Chronicles,RPG,14.99,2023,0
1243690,Gods Will Fall,Action,14.99,2021,0
